street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
CENTRE,CENTRE,NA,15,23,14,20,38,38,386,G00000123,CENTRE
3 AVE,3 AVE,NA,818,836,817,837,539,553,387,G00000124,3 AVE
VESTRY,VESTRY,NA,49,57,50,56,22,22,388,G00000125,VESTRY
3 AVE,3 AVE,NA,640,658,639,655,478,479,391,G00000128,3 AVE
W 35,W 35,NA,80,98,81,99,294,294,392,G00000129,W 35
W 73,W 73,NA,2,48,1,67,524,524,393,G00000130,W 73
E 43,E 43,NA,37,53,38,52,570,570,394,G00000131,E 43
WATER,WATER,NA,96,116,97,117,9,9,395,G00000132,WATER
W 128,W 128,NA,300,310,301,311,530,530,396,G00000133,W 128
COLUMBUS CIR,COLUMBUS CIR,NA,1,2,NA,NA,506,506,397,G00000134,COLUMBUS CIR
E 37,E 37,NA,201,247,200,248,485,485,398,G00000135,E 37
W 91,W 91,NA,200,212,201,215,527,527,399,G00000137,W 91
AMSTERDAM AVE,10 AVE,NA,738,758,739,759,527,527,400,G00000138,10 AVE
MADISON AVE,MADISON AVE,NA,316,330,317,331,570,570,402,G00000140,MADISON AVE
W LITTLE 12,W LITTLE 12,NA,8,38,7,41,243,244,403,G00000141,W LITTLE 12
3 AVE,3 AVE,NA,488,506,489,505,476,490,404,G00000142,3 AVE
W 51,W 51,NA,216,254,217,255,467,467,405,G00000143,W 51
THOMPSON,THOMPSON,NA,1,19,2,20,122,122,406,G00000144,THOMPSON
E 69,E 69,NA,101,109,100,108,587,587,407,G00000145,E 69
W 120,W 120,NA,300,316,301,317,529,529,410,G00000148,W 120
WILLIAM,WILLIAM,NA,143,155,142,154,11,11,411,G00000149,WILLIAM
CONVENT AVE,CONVENT AVE,NA,278,300,279,301,531,531,412,G00000150,CONVENT AVE
11 AVE,11 AVE,NA,721,735,722,736,449,449,413,G00000151,11 AVE
E 15,E 15,NA,201,233,200,232,439,439,415,G00000153,E 15
W 56,W 56,NA,222,246,223,247,506,506,416,G00000154,W 56
E 8,E 8,NA,351,399,350,398,321,318,417,G00000155,E 8
W 87,W 87,NA,NA,NA,101,175,527,527,419,G00000157,W 87
BROADWAY,BROADWAY,NA,1431,1449,1434,1450,567,567,420,G00000158,BROADWAY
E 30,E 30,NA,133,161,132,160,475,474,421,G00000159,E 30
E HOUSTON,E 2,E HOUSTON,424,444,NA,NA,308,308,422,G00000160,E 2
11 AVE,11 AVE,NA,589,605,590,608,443,443,423,G00000161,11 AVE
WATER,WATER,NA,204,226,205,221,10,10,424,G00000162,WATER
STANTON,STANTON,NA,188,200,189,203,304,152,425,G00000163,STANTON
5 AVE,5 AVE,NA,110,116,83,95,186,186,426,G00000164,5 AVE
FLETCHER,FLETCHER,NA,30,44,29,45,10,10,427,G00000165,FLETCHER
E 61,E 61,NA,1,25,2,26,586,585,428,G00000166,E 61
SULLIVAN,SULLIVAN,NA,166,202,167,203,129,128,429,G00000167,SULLIVAN
THOMPSON,THOMPSON,NA,49,81,50,82,120,124,430,G00000168,THOMPSON
PEARL,PEARL,NA,55,73,54,68,1,1,431,G00000169,PEARL
DOYERS,DOYERS,NA,1,19,2,18,43,43,432,G00000170,DOYERS
6 AVE,6 AVE,NA,NA,NA,114,130,170,174,433,G00000171,6 AVE
W 102,W 102,NA,300,320,301,321,528,528,434,G00000172,W 102
E 43,PROSPECT PL,NA,301,335,300,348,545,542,435,G00000173,PROSPECT PL
BROADWAY,BLVD,BROADWAY,NA,NA,2926,2938,529,529,436,G00000174,BLVD
YORK AVE,AVE A,NA,1419,1437,1420,1438,609,609,437,G00000175,AVE A
E 8,E 8,CLINTON PL,12,26,13,29,172,164,438,G00000176,E 8
10 AVE,10 AVE,NA,NA,NA,3869,3895,535,535,440,G00000178,10 AVE
BROADWAY,BLVD,BROADWAY,NA,NA,2722,2740,528,528,441,G00000179,BLVD
MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,20,28,529,529,442,G00000180,MORNINGSIDE AVE
9 AVE,9 AVE,NA,843,861,842,860,514,516,443,G00000181,9 AVE
NASSAU,NASSAU,NA,139,151,138,152,11,11,444,G00000182,NASSAU
E 52,E 52,NA,NA,NA,NA,NA,577,576,445,G00000183,E 52
E 23,E 23,NA,101,133,100,132,277,72,446,G00000184,E 23
2 AVE,2 AVE,NA,1,17,2,18,257,255,448,G00000186,2 AVE
10 AVE,10 AVE,NA,485,501,484,500,393,392,450,G00000188,10 AVE
E 101,E 101,NA,1,19,2,20,625,625,451,G00000189,E 101
PEARL,PEARL,NA,33,53,32,52,1,1,453,G00000192,PEARL
1 AVE,1 AVE,NA,985,1003,986,1004,561,561,454,G00000193,1 AVE
E 89,E 89,NA,NA,NA,NA,NA,600,599,455,G00000194,E 89
2 AVE,2 AVE,NA,133,143,132,144,355,356,456,G00000195,2 AVE
MADISON,MADISON,NA,25,37,20,40,28,29,458,G00000197,MADISON
AMSTERDAM AVE,10 AVE,NA,338,358,339,359,525,525,459,G00000198,10 AVE
E 7,E 7,E 7,NA,NA,132,182,0,272,460,G00000199,E 7
HUDSON,HUDSON,NA,323,341,324,344,104,107,461,G00000200,HUDSON
FRONT,FRONT,NA,78,94,77,93,9,9,463,G00000202,FRONT
W 103,W 103,NA,218,256,219,257,528,528,464,G00000203,W 103
LEX AVE,LEXINGTON AVE,NA,1794,1806,1795,1807,630,630,465,G00000204,LEXINGTON AVE
E 62,E 62,NA,201,253,200,252,617,619,466,G00000205,E 62
W 46,W 46,NA,NA,NA,NA,NA,469,469,467,G00000206,W 46
E 58,E 58,NA,301,359,300,352,565,564,468,G00000207,E 58
E 52,E 52,NA,1,35,2,36,577,576,469,G00000208,E 52
W 119,W 119,NA,320,366,321,367,529,529,470,G00000209,W 119
HESTER,HESTER,NA,68,82,81,93,196,198,471,G00000210,HESTER
PARK AVE,4 AVE,NA,NA,NA,1850,1884,630,630,472,G00000211,4 AVE
E 112,E 112,NA,301,355,300,356,633,633,473,G00000212,E 112
W 102,W 102,NA,NA,NA,NA,NA,528,528,474,G00000213,W 102
ESSEX,ESSEX,NA,99,129,98,128,211,211,476,G00000215,ESSEX
OLIVER,OLIVER,NA,16,32,15,33,26,27,478,G00000217,OLIVER
W 170,W 170,NA,NA,NA,NA,NA,534,534,479,G00000218,W 170
E 77,E 77,NA,1,27,2,28,589,589,480,G00000219,E 77
LIBERTY,LIBERTY,NA,60,76,59,75,9,11,483,G00000222,LIBERTY
AVE B,AVE B,NA,38,54,37,53,264,310,485,G00000224,AVE B
E 46,E 46,NA,401,445,400,446,548,546,486,G00000225,E 46
WASHINGTON W SQ,WASHINGTON W SQ,NA,NA,NA,29,32,0,163,487,G00000226,WASHINGTON W SQ
C W P,8 AVE,CENTRAL PARK WEST,351,360,NA,NA,527,0,488,G00000227,8 AVE
PARK AVE,4 AVE,NA,NA,NA,2221,2241,641,641,489,G00000228,4 AVE
MADISON AVE,MADISON AVE,NA,1930,1940,1929,1939,640,640,490,G00000229,MADISON AVE
BROADWAY,BLVD,BROADWAY,3045,3075,NA,NA,529,529,491,G00000230,BLVD
PARK AVE,4 AVE,NA,2326,2342,NA,NA,649,649,492,G00000231,4 AVE
5 AVE,5 AVE,NA,2,8,1,7,165,165,496,G00000235,5 AVE
1 AVE,1 AVE,NA,329,341,328,340,435,423,497,G00000236,1 AVE
6 AVE,6 AVE,NA,849,867,850,868,574,575,498,G00000237,6 AVE
GREENWICH AVE,GREENWICH AVE,NA,115,129,102,118,179,177,499,G00000238,GREENWICH AVE
NASSAU,NASSAU,NA,57,69,56,70,11,11,500,G00000239,NASSAU
5 AVE,5 AVE,NA,NA,NA,1095,1117,0,589,501,G00000240,5 AVE
E 54,E 54,NA,301,355,300,354,561,559,502,G00000241,E 54
1 AVE,1 AVE,NA,33,49,32,48,259,261,503,G00000242,1 AVE
PARK AVE,4 AVE,NA,NA,NA,801,815,577,577,504,G00000243,4 AVE
W 179,W 179,NA,NA,NA,NA,NA,534,534,505,G00000244,W 179
SHERMAN AVE,SHERMAN AVE,NA,230,254,229,253,535,535,506,G00000245,SHERMAN AVE
PARK AVE S,4 AVE,NA,404,422,403,421,280,279,507,G00000246,4 AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,11,21,524,524,508,G00000247,RIVERSIDE DR
E 77,E 77,NA,127,179,126,178,596,596,509,G00000248,E 77
9 AVE,9 AVE,NA,353,369,352,370,383,354,510,G00000249,9 AVE
W 12,W 12,NA,101,177,100,176,176,176,512,G00000251,W 12
W END AVE,11 AVE,WEST END AVE,563,585,564,586,527,527,513,G00000252,11 AVE
MADISON AVE,MADISON AVE,NA,136,150,135,151,290,290,514,G00000253,MADISON AVE
E 24,E 24,NA,1,33,2,32,278,278,515,G00000254,E 24
E 76,E 76,NA,1,21,2,20,589,589,516,G00000255,E 76
W HOUSTON,W HOUSTON,NA,87,105,86,106,117,128,517,G00000256,W HOUSTON
COLUMBUS AVE,COLUMBUS AVE,NA,678,698,679,699,527,527,518,G00000257,COLUMBUS AVE
YORK AVE,AVE A,NA,1727,1749,1728,1750,601,601,519,G00000258,AVE A
ACADEMY,ACADEMY,NA,570,596,571,597,535,535,521,G00000260,ACADEMY
LUDLOW,LUDLOW,NA,133,161,132,160,214,213,522,G00000261,LUDLOW
E 5,E 5,NA,300,344,301,347,269,267,524,G00000264,E 5
MANHATTAN AVE,MANHATTAN AVE,NA,NA,NA,NA,NA,530,530,525,G00000265,MANHATTAN AVE
W 124,W 124,NA,NA,NA,1,35,0,640,527,G00000267,W 124
E 123,E 123,NA,39,73,50,76,640,641,528,G00000268,E 123
E 94,E 94,NA,139,181,138,180,623,623,529,G00000269,E 94
E 71,E 71,NA,141,181,136,184,594,594,530,G00000270,E 71
SZOLD PL,DRY DOCK,NA,1,11,2,10,322,322,531,G00000271,DRY DOCK
PARK AVE,4 AVE,NA,NA,NA,1107,1121,587,587,532,G00000272,4 AVE
E 39,E 39,NA,1,19,2,22,298,298,534,G00000274,E 39
IRVING PL,IRVING PL,NA,17,33,14,34,69,69,535,G00000275,IRVING PL
E 75,E 75,NA,NA,NA,NA,NA,589,588,536,G00000276,E 75
3 AVE,3 AVE,NA,1490,1508,1491,1509,597,602,537,G00000277,3 AVE
W 79,W 79,NA,250,256,251,267,525,525,538,G00000278,W 79
JACKSON,JACKSON,NA,46,62,47,61,130,97,539,G00000279,JACKSON
3 AVE,3 AVE,NA,226,244,227,243,71,435,541,G00000281,3 AVE
W 120,W 120,NA,240,268,241,269,536,536,543,G00000283,W 120
W 154,W 154,NA,300,310,301,311,532,532,544,G00000284,W 154
E 25,E 25,NA,135,161,136,162,473,473,545,G00000285,E 25
SPRING,SPRING,NA,106,126,105,123,124,125,546,G00000286,SPRING
MANHATTAN AVE,MANHATTAN AVE,NA,NA,NA,308,320,529,529,548,G00000288,MANHATTAN AVE
TUDOR CITY PL,PROSPECT PL,NA,44,68,43,67,542,542,552,G00000293,PROSPECT PL
BROADWAY,BLVD,BROADWAY,NA,NA,2304,2316,526,526,553,G00000294,BLVD
1 AVE,1 AVE,NA,1699,1717,1700,1718,601,601,554,G00000295,1 AVE
5 AVE,5 AVE,NA,172,186,167,185,191,191,556,G00000297,5 AVE
2 AVE,2 AVE,NA,881,899,882,900,550,549,557,G00000298,2 AVE
MADISON AVE,MADISON AVE,NA,672,688,673,689,586,586,559,G00000300,MADISON AVE
9 AVE,9 AVE,NA,583,601,582,600,458,463,561,G00000302,9 AVE
C W P,8 AVE,CENTRAL PARK WEST,80,90,NA,NA,523,0,562,G00000303,8 AVE
W END AVE,11 AVE,WEST END AVE,383,397,384,398,525,525,563,G00000304,11 AVE
5 AVE,5 AVE,NA,NA,NA,799,819,0,585,564,G00000305,5 AVE
FORSYTH,FORSYTH,NA,193,219,190,214,248,249,565,G00000306,FORSYTH
F DOUGLASS BLVD,8 AVE,NA,NA,NA,2740,2764,532,536,566,G00000307,8 AVE
W 56,W 56,NA,200,220,201,221,506,506,567,G00000308,W 56
7 AVE,7 AVE,NA,188,206,189,207,338,190,569,G00000310,7 AVE
E 110,E 110,NA,51,71,50,72,630,630,570,G00000311,E 110
W 127,W 127,NA,2,80,1,79,649,650,571,G00000312,W 127
E 72,E 72,NA,NA,NA,NA,NA,588,588,573,G00000314,E 72
LAFAYETTE,ELM,NA,74,84,75,85,47,47,574,G00000315,ELM
W 67,W 67,NA,108,148,109,149,522,522,575,G00000316,W 67
YORK AVE,AVE A,NA,1203,1221,1204,1222,616,616,576,G00000317,AVE A
W 130,W 130,NA,300,308,301,309,531,531,577,G00000318,W 130
2 AVE,2 AVE,NA,603,621,602,620,490,492,578,G00000319,2 AVE
E 80,E 80,NA,401,445,400,444,604,607,579,G00000320,E 80
CHRYSTIE,CHRYSTIE,NA,153,179,150,178,208,208,580,G00000321,CHRYSTIE
W 114,W 114,NA,400,420,401,421,529,529,581,G00000322,W 114
E 131,E 131,NA,NA,NA,NA,NA,653,653,582,G00000323,E 131
W END AVE,11 AVE,WEST END AVE,217,239,218,240,524,524,583,G00000324,11 AVE
W 54,W 54,NA,200,220,201,219,505,505,585,G00000326,W 54
E 85,E 85,NA,301,351,300,352,603,603,586,G00000327,E 85
6 AVE,6 AVE,NA,305,319,300,318,189,188,587,G00000328,6 AVE
5 AVE,5 AVE,NA,NA,NA,1421,1429,0,623,588,G00000329,5 AVE
E 67,E 67,NA,301,351,300,350,616,616,589,G00000330,E 67
F DOUGLASS BLVD,8 AVE,NA,2205,2223,2206,2224,529,536,590,G00000331,8 AVE
W 185,W 185,NA,600,636,601,637,535,535,591,G00000332,W 185
JOHN,BURLING SLIP,NA,1,11,2,10,10,10,592,G00000333,BURLING SLIP
3 AVE,3 AVE,NA,1030,1048,1031,1049,592,619,594,G00000335,3 AVE
7 AVE,7 AVE,NA,62,76,61,77,183,183,595,G00000336,7 AVE
BLEECKER,BLEECKER,NA,330,348,329,349,232,232,596,G00000337,BLEECKER
E 63,E 63,NA,301,349,300,348,618,618,597,G00000338,E 63
BROADWAY,BROADWAY,NA,771,785,772,786,172,66,598,G00000339,BROADWAY
CHURCH,CHURCH,NA,210,226,209,225,20,20,599,G00000340,CHURCH
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,380,389,529,529,600,G00000341,RIVERSIDE DR
GREENWICH AVE,GREENWICH AVE,NA,103,113,90,100,179,177,603,G00000344,GREENWICH AVE
2 AVE,2 AVE,NA,983,1001,984,1002,557,558,605,G00000346,2 AVE
LEXINGTON AVE,LEXINGTON AVE,NA,238,254,239,255,291,476,607,G00000349,LEXINGTON AVE
9 AVE,9 AVE,NA,541,559,544,558,460,461,608,G00000350,9 AVE
BROADWAY,BROADWAY,NA,335,343,336,344,15,47,611,G00000353,BROADWAY
MADISON AVE,MADISON AVE,NA,1088,1100,1087,1101,590,590,612,G00000354,MADISON AVE
E 55,E 55,NA,51,85,52,82,583,583,614,G00000356,E 55
PARK AVE,4 AVE,NA,NA,NA,1308,1320,591,591,615,G00000357,4 AVE
3 AVE,3 AVE,NA,1866,1882,1867,1883,625,624,617,G00000359,3 AVE
E 54,E 54,NA,1,29,2,30,582,577,619,G00000361,E 54
E 38,E 38,NA,1,19,2,20,298,297,620,G00000362,E 38
5 AVE,5 AVE,NA,500,514,503,513,569,570,621,G00000363,5 AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,534,534,622,G00000364,BROADWAY
W 66,W 66,NA,NA,NA,NA,NA,521,522,623,G00000365,W 66
COLUMBUS AVE,COLUMBUS AVE,NA,742,760,743,761,527,527,624,G00000366,COLUMBUS AVE
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,27,47,28,48,533,533,626,G00000368,FORT WASHINGTON AVE
W 93,W 93,NA,100,180,101,181,527,527,628,G00000371,W 93
W 91,W 91,NA,250,274,251,259,527,527,629,G00000372,W 91
GRAND,GRAND,NA,152,162,153,163,53,52,630,G00000373,GRAND
MADISON AVE,MADISON AVE,NA,1048,1070,1047,1069,590,590,631,G00000374,MADISON AVE
VESEY,VESEY,NA,31,69,32,70,13,13,632,G00000375,VESEY
HUDSON,HUDSON,NA,517,533,520,536,236,233,633,G00000376,HUDSON
1 AVE,1 AVE,NA,1151,1159,1150,1158,618,618,636,G00000379,1 AVE
E 93,E 93,NA,35,75,36,76,623,623,637,G00000380,E 93
E 129,E 129,NA,1,31,2,30,650,650,639,G00000382,E 129
LAFAYETTE,ELM,NA,64,72,63,73,47,47,640,G00000383,ELM
LEROY,LEROY,NA,2,38,1,37,221,222,641,G00000384,LEROY
E 91,E 91,NA,101,133,100,132,623,600,642,G00000385,E 91
BARCLAY,BARCLAY,NA,72,86,75,83,13,14,644,G00000387,BARCLAY
10 AVE,10 AVE,NA,149,167,146,162,326,336,645,G00000388,10 AVE
MORNINGSIDE DR,MORNINGSIDE DR,NA,110,120,NA,NA,529,529,646,G00000389,MORNINGSIDE DR
BEEKMAN,BEEKMAN,NA,8,10,7,9,11,11,647,G00000390,BEEKMAN
1 AVE,1 AVE,NA,445,461,NA,NA,503,502,648,G00000391,1 AVE
DUANE,DUANE,NA,126,154,127,149,15,15,649,G00000392,DUANE
MADISON AVE,MADISON AVE,NA,1614,1632,1619,1637,630,630,650,G00000393,MADISON AVE
E 64,E 64,NA,153,189,154,188,593,593,651,G00000394,E 64
7 AVE,7 AVE,NA,722,742,721,737,468,574,652,G00000395,7 AVE
W END AVE,11 AVE,WEST END AVE,865,883,866,884,519,519,653,G00000396,11 AVE
PARK AVE,4 AVE,NA,68,80,NA,NA,298,296,654,G00000397,4 AVE
9 AVE,9 AVE,NA,3826,3844,3827,3845,535,535,657,G00000401,9 AVE
W 13,W 13,NA,2,70,1,69,175,181,658,G00000402,W 13
6 AVE,6 AVE,NA,593,609,596,614,294,295,659,G00000403,6 AVE
W 31,W 31,NA,300,370,301,371,354,354,660,G00000404,W 31
MADISON,MADISON,NA,227,255,226,258,88,89,661,G00000405,MADISON
PARK AVE,4 AVE,NA,1122,1130,NA,NA,587,587,662,G00000406,4 AVE
E 14,E 14,NA,401,443,400,444,418,363,663,G00000407,E 14
8 AVE,8 AVE,NA,9,29,22,40,241,235,664,G00000408,8 AVE
COLUMBUS AVE,COLUMBUS AVE,NA,NA,NA,101,135,521,522,665,G00000409,COLUMBUS AVE
W 14,W 14,NA,2,64,1,65,181,182,666,G00000410,W 14
YORK AVE,AVE A,NA,1627,1659,1628,1660,601,601,667,G00000411,AVE A
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,101,109,526,526,668,G00000412,RIVERSIDE DR
BROADWAY,BLVD,BROADWAY,NA,NA,1912,1932,521,521,669,G00000413,BLVD
W 182,W 182,NA,NA,NA,NA,NA,535,535,670,G00000414,W 182
CHRISTOPHER,CHRISTOPHER,NA,4,12,3,11,166,167,672,G00000416,CHRISTOPHER
BROADWAY,BROADWAY,NA,729,739,734,744,164,66,673,G00000417,BROADWAY
1 AVE,1 AVE,NA,1967,1979,1968,1980,624,624,676,G00000421,1 AVE
9 AVE,9 AVE,NA,3766,3784,3767,3785,535,535,677,G00000422,9 AVE
E 115,E 115,NA,1,51,2,52,638,638,679,G00000424,E 115
PARK AVE,4 AVE,NA,NA,NA,2321,2333,648,648,680,G00000425,4 AVE
WATER,WATER,NA,118,130,119,133,9,9,681,G00000426,WATER
BROADWAY,BROADWAY,NA,699,713,696,714,164,66,682,G00000427,BROADWAY
E 56,E 56,NA,401,453,400,454,563,563,683,G00000428,E 56
PARK AVE,4 AVE,NA,NA,NA,101,119,570,570,684,G00000429,4 AVE
E 72,E 72,NA,401,441,400,440,613,613,685,G00000430,E 72
CORTLANDT ALY,CORTLANDT ALY,NA,39,53,40,54,47,47,686,G00000431,CORTLANDT ALY
E 57,E 57,NA,401,467,400,454,564,563,687,G00000432,E 57
11 AVE,11 AVE,NA,773,787,778,794,513,513,688,G00000433,11 AVE
LEX AVE,LEXINGTON AVE,NA,2006,2020,2007,2021,641,641,689,G00000434,LEXINGTON AVE
AVE A,AVE A,NA,383,393,NA,NA,427,427,691,G00000436,AVE A
E 9,E 9,NA,301,349,300,348,357,356,693,G00000439,E 9
2 AVE,2 AVE,NA,1377,1399,1378,1400,615,614,694,G00000440,2 AVE
SAINT NICHOLAS PL,SAINT NICHOLAS PL,NA,11,19,10,20,532,532,695,G00000441,SAINT NICHOLAS PL
W 94,W 94,NA,NA,NA,NA,NA,527,527,696,G00000442,W 94
E 15,E 15,NA,101,121,100,120,69,69,697,G00000443,E 15
DIVISION,DIVISION,NA,106,114,105,107,194,74,698,G00000444,DIVISION
E 102,E 102,NA,301,333,300,332,624,624,699,G00000445,E 102
11 AVE,11 AVE,NA,553,569,554,570,443,441,701,G00000447,11 AVE
1 AVE,1 AVE,NA,1517,1521,1520,1548,606,604,702,G00000449,1 AVE
10 AVE,10 AVE,NA,277,293,278,292,377,378,703,G00000450,10 AVE
BENSON PL,BENSON PL,NA,1,5,2,6,47,47,705,G00000452,BENSON PL
W HOUSTON,W HOUSTON,NA,313,327,310,328,101,217,706,G00000453,W HOUSTON
1 AVE,1 AVE,NA,2021,2035,2022,2036,626,626,707,G00000454,1 AVE
SOUTH,SOUTH,NA,241,262,NA,NA,83,83,708,G00000455,SOUTH
BROADWAY,BROADWAY,NA,4877,4939,4878,4940,535,535,709,G00000456,BROADWAY
LEXINGTON AVE,LEXINGTON AVE,NA,656,676,657,675,583,541,711,G00000458,LEXINGTON AVE
LEX AVE,LEXINGTON AVE,NA,1752,1772,1753,1773,630,630,712,G00000459,LEXINGTON AVE
LEX AVE,LEXINGTON AVE,NA,1036,1056,1033,1055,588,595,713,G00000460,LEXINGTON AVE
2 AVE,2 AVE,NA,313,327,310,326,436,436,714,G00000461,2 AVE
11 AVE,11 AVE,NA,757,771,758,776,509,509,715,G00000462,11 AVE
E 58,E 58,NA,137,161,138,162,541,541,717,G00000464,E 58
PEARL,PEARL,NA,287,309,288,312,10,10,719,G00000466,PEARL
E 27,E 27,NA,301,347,300,346,502,503,722,G00000469,E 27
W 83,W 83,NA,100,170,101,171,526,526,723,G00000470,W 83
E 11,E 11,NA,701,725,700,724,376,322,724,G00000471,E 11
RIVINGTON,RIVINGTON,NA,132,146,131,145,212,149,725,G00000472,RIVINGTON
W 91,W 91,NA,NA,NA,NA,NA,527,527,726,G00000473,W 91
E 40,E 40,NA,201,243,200,252,481,482,727,G00000474,E 40
W 211,W 211,NA,528,546,529,547,535,535,728,G00000475,W 211
W 29,W 29,NA,2,26,1,21,281,281,729,G00000476,W 29
PEARL,PEARL,NA,75,105,72,106,1,1,730,G00000477,PEARL
FT GEORGE AVE,FT GEORGE AVE,NA,NA,NA,NA,NA,535,535,731,G00000478,FT GEORGE AVE
E 27,E 27,NA,139,157,136,154,474,474,733,G00000480,E 27
WILLIAM,WILLIAM,NA,173,185,170,180,11,11,734,G00000482,WILLIAM
W 215,W 215,NA,500,502,501,503,535,535,735,G00000483,W 215
1 AVE,1 AVE,NA,785,803,786,804,545,545,736,G00000484,1 AVE
BROADWAY,BLVD,BROADWAY,NA,NA,2638,2652,528,528,737,G00000486,BLVD
W 85,W 85,NA,200,216,201,213,526,526,738,G00000487,W 85
PRINCE,PRINCE,NA,84,92,81,91,125,126,740,G00000489,PRINCE
W 33,W 33,NA,200,262,201,261,408,407,741,G00000490,W 33
DUANE,DUANE,NA,90,116,91,115,15,15,742,G00000491,DUANE
E 46,E 46,NA,201,243,200,248,547,546,743,G00000492,E 46
9 AVE,9 AVE,NA,623,641,622,640,456,464,745,G00000494,9 AVE
PARK AVE,4 AVE,NA,NA,NA,2303,2319,648,648,746,G00000495,4 AVE
ELDRIDGE,ELDRIDGE,NA,147,163,168,192,215,215,747,G00000496,ELDRIDGE
GOLD,GOLD,NA,1,17,2,18,11,10,748,G00000497,GOLD
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,621,699,622,700,532,532,749,G00000498,NICHOLAS AVE
WAVERLY PL,WAVERLY PL,NA,24,36,25,35,158,164,750,G00000499,WAVERLY PL
E 122,E 122,NA,201,257,200,256,645,645,751,G00000500,E 122
PERRY,PERRY,NA,20,58,17,49,168,168,752,G00000501,PERRY
5 AVE,5 AVE,NA,NA,NA,1477,1487,0,625,753,G00000502,5 AVE
LEX AVE,LEXINGTON AVE,NA,1962,1982,1963,1983,641,641,754,G00000503,LEXINGTON AVE
BROADWAY,BLVD,BROADWAY,NA,NA,2796,2818,529,529,755,G00000504,BLVD
HAMILTON PL,BLOOMINGDALE RD,NA,88,108,89,109,531,531,756,G00000505,BLOOMINGDALE RD
BROADWAY,BROADWAY,NA,1411,1429,1412,1432,299,299,757,G00000506,BROADWAY
HAMILTON PL,BLOOMINGDALE RD,NA,110,128,111,139,532,532,759,G00000509,BLOOMINGDALE RD
W 86,W 86,NA,NA,NA,NA,NA,526,527,760,G00000510,W 86
F DOUGLASS BLVD,8 AVE,NA,2127,2149,2128,2150,529,536,761,G00000511,8 AVE
FULTON,FULTON,NA,40,52,41,53,10,10,762,G00000512,FULTON
E 17,E 17,NA,101,121,100,120,70,70,763,G00000513,E 17
AMSTERDAM AVE,10 AVE,NA,860,878,861,879,528,528,764,G00000514,10 AVE
PARK AVE,4 AVE,NA,1182,1190,NA,NA,588,588,765,G00000515,4 AVE
W 75,W 75,NA,204,258,205,259,525,525,766,G00000516,W 75
E 81,E 81,NA,201,245,200,244,605,606,768,G00000518,E 81
LAFAYETTE,LAFAYETTE PL,NA,1,13,2,12,65,65,769,G00000519,LAFAYETTE PL
BEDFORD,BEDFORT,NA,63,77,58,74,226,225,770,G00000520,BEDFORT
ALLEN,ALLEN,NA,71,89,70,88,202,202,771,G00000521,ALLEN
W 21,W 21,NA,300,360,301,361,337,339,772,G00000522,W 21
LENOX AVE,6 AVE,NA,1393,1411,1394,1416,649,649,774,G00000524,6 AVE
W 166,W 166,NA,NA,NA,NA,NA,534,534,775,G00000525,W 166
E 18,E 18,NA,201,243,200,240,436,439,776,G00000526,E 18
BROADWAY,BLVD,BROADWAY,NA,NA,2482,2498,527,527,777,G00000527,BLVD
W 96,W 96,NA,300,328,301,329,527,527,778,G00000528,W 96
NAGLE AVE,NAGLE AVE,NA,242,274,NA,NA,535,535,779,G00000529,NAGLE AVE
FORSYTH,FORSYTH,NA,161,191,162,188,216,215,780,G00000530,FORSYTH
LEWIS,LEWIS,NA,1,19,2,20,135,134,781,G00000531,LEWIS
MADISON AVE,MADISON AVE,NA,2052,2076,2053,2077,653,653,782,G00000532,MADISON AVE
PARK AVE,4 AVE,NA,994,1008,NA,NA,586,586,783,G00000534,4 AVE
MERCER,MERCER,NA,1,11,2,10,123,123,784,G00000535,MERCER
PARK AVE S,4 AVE,NA,222,232,221,233,188,71,786,G00000537,4 AVE
PARK AVE,4 AVE,NA,1919,1951,NA,NA,630,630,787,G00000538,4 AVE
E 91,E 91,NA,135,173,134,172,623,600,788,G00000539,E 91
2 AVE,2 AVE,NA,1421,1439,1420,1438,612,612,789,G00000540,2 AVE
AMSTERDAM AVE,10 AVE,NA,NA,NA,NA,NA,534,534,791,G00000542,10 AVE
RENWICK,RENWICK,NA,1,51,2,50,103,103,792,G00000543,RENWICK
S WASHINGTON SQ,S WASHINGTON SQ,NA,NA,NA,65,74,0,162,793,G00000544,S WASHINGTON SQ
3 AVE,3 AVE,NA,1884,1896,1885,1897,625,626,795,G00000546,3 AVE
W 13,W 13,NA,332,350,313,351,242,244,796,G00000547,W 13
WADSWORTH AVE,WADSWORTH AVE,NA,260,276,261,277,535,535,797,G00000548,WADSWORTH AVE
COLUMBUS AVE,COLUMBUS AVE,NA,975,989,976,990,520,520,798,G00000549,COLUMBUS AVE
