ED,Name,JoinId,Full_Name,Name1910,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source
118,3 AVE,G00013845,3 AVE,NULL,NULL,687,701,684,702,17263,geo
129,3 AVE,G00030765,3 AVE,NULL,NULL,823,837,NA,NA,17269,geo
128,3 AVE,G00000229,3 AVE,NULL,NULL,807,821,NA,NA,17271,geo
128,3 AVE,G00001679,3 AVE,NULL,NULL,789,805,790,806,17274,geo
127,3 AVE,G00032399,3 AVE,NULL,NULL,773,787,774,788,17277,geo
127,3 AVE,G00032399,3 AVE,NULL,NULL,NA,NA,NA,NA,17279,geo
126,3 AVE,G00017804,3 AVE,NULL,NULL,759,771,756,772,17282,geo
141,42,G00007487,42,NULL,NULL,201,279,200,278,17318,geo
817,FORRE ST,NULL,NULL,FORRE ST,NULL,33,69,32,66,17361,geo
817,NULL,NULL,NULL,NULL,NULL,41,69,36,70,17364,geo
130,31 ST,NULL,NULL,31 ST,NULL,201,281,200,280,17383,geo
1031,E  4,G00020301,E  4,NULL,NULL,1733,1765,1730,1766,17384,geo
1031,E  5,G00011416,E  5,NULL,NULL,1733,1767,1736,1768,17385,geo
1031,E  5,G00017834,E  5,NULL,NULL,NA,NA,NA,NA,17387,geo
1031,E  4,G00020301,E  4,NULL,NULL,1701,1725,1704,1726,17389,geo
1031,E  5,G00017834,E  5,NULL,NULL,1701,1707,1710,1726,17390,geo
1030,E  2,G00025178,E  2,NULL,NULL,1267,1351,1268,1352,17391,geo
1030,AVE L,G00006949,AVE L,NULL,NULL,NA,NA,NA,NA,17392,geo
1030,E  3,G00010138,E  3,NULL,NULL,1293,1375,1294,1376,17393,geo
1030,AVE L,G00006949,AVE L,NULL,NULL,NA,NA,NA,NA,17394,geo
1030,E  4,G00013903,E  4,NULL,NULL,1293,1377,1294,1374,17395,geo
1030,E  4,G00013903,E  4,NULL,NULL,NA,NA,NA,NA,17396,geo
1030,AVE L,G00006949,AVE L,NULL,NULL,NA,NA,NA,NA,17397,geo
1030,E  4,G00010350,E  4,NULL,NULL,NA,NA,NA,NA,17398,geo
1030,MAC DONALD AVE,G00024799,MAC DONALD AVE,NULL,NULL,1403,1497,NA,NA,17399,geo
1030,AVE L,G00006949,AVE L,NULL,NULL,NA,NA,NA,NA,17400,geo
1030,MAC DONALD AVE,G00024799,MAC DONALD AVE,NULL,NULL,NA,NA,NA,NA,17401,geo
1060,21 AVE,G00016242,21 AVE,NULL,NULL,NA,NA,NA,NA,17403,geo
1061,50,G00002585,50,NULL,NULL,1901,1965,1902,1960,17409,geo
1061,48,G00010098,48,NULL,NULL,1801,1889,1802,1890,17415,geo
1061,48,G00010098,48,NULL,NULL,NA,NA,NA,NA,17419,geo
1408,OLD RIGHT OF WAY,NULL,NULL,OLD RIGHT OF WAY,NULL,NA,NA,NA,NA,17430,geo
1060,OLD   NORTHWE UTRECHT RD,G00025077,OLD   NORTHWE UTRECHT RD,NULL,NULL,NA,NA,NA,NA,17432,geo
504,GARVEY BLVD,G00015021,GARVEY BLVD,NULL,NULL,NA,NA,NA,NA,17443,geo
496,OCKTON ST,NULL,NULL,OCKTON ST,NULL,183,213,184,222,17444,geo
507,NULL,NULL,NULL,NULL,NULL,221,273,230,282,17449,geo
613,TROY AVE,G00022885,TROY AVE,NULL,NULL,NA,NA,NA,NA,17462,geo
989,E  84,G00007933,E  84,NULL,NULL,1027,1081,1028,1082,17496,geo
989,CHURCH LN,G00022167,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17497,geo
989,E  85,G00005314,E  85,NULL,NULL,1027,1085,1028,1086,17498,geo
989,E  84,G00021316,E  84,NULL,NULL,1001,1025,1002,1026,17499,geo
989,E  86,G00006712,E  86,NULL,NULL,NA,NA,NA,NA,17500,geo
989,E  85,G00005314,E  85,NULL,NULL,1001,1025,1002,1026,17501,geo
989,E  86,G00006712,E  86,NULL,NULL,NA,NA,NA,NA,17502,geo
989,CHURCH LN,G00022167,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17503,geo
989,CHURCH LN,G00022167,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17504,geo
989,VARKINS HOOK RD,NULL,NULL,VARKINS HOOK RD,NULL,NA,NA,NA,NA,17506,geo
990,FLATLAND AVE,G00009575,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,17508,geo
990,VARKINS HOOK RD,NULL,NULL,VARKINS HOOK RD,NULL,NA,NA,NA,NA,17509,geo
990,FLATLAND AVE,G00009575,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,17510,geo
990,VARKINS HOOK RD,NULL,NULL,VARKINS HOOK RD,NULL,NA,NA,NA,NA,17511,geo
990,E  86,G00026131,E  86,NULL,NULL,NA,NA,NA,NA,17512,geo
990,E  86,G00026131,E  86,NULL,NULL,701,741,702,742,17513,geo
990,VARKINS HOOK RD,NULL,NULL,VARKINS HOOK RD,NULL,NA,NA,NA,NA,17514,geo
987,AVE G,G00027145,GLENWOOD RD,AVE G,AVE G,NA,NA,NA,NA,17515,geo
987,AVE G,G00027145,GLENWOOD RD,AVE G,AVE G,NA,NA,NA,NA,17516,geo
987,AVE G,G00027145,GLENWOOD RD,AVE G,AVE G,NA,NA,NA,NA,17517,geo
1068,TENTH AVE,NULL,NULL,TENTH AVE,NULL,NA,NA,NA,NA,17519,geo
922,E  5,G00028647,E  5,NULL,NULL,87,143,88,144,17525,geo
920,E 5,NULL,NULL,E 5,NULL,1,81,2,82,17530,geo
1085,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,8301,8321,NA,NA,17533,geo
1085,83,G00030030,83,NULL,NULL,613,687,602,684,17534,geo
1085,83,G00030030,83,NULL,NULL,601,611,NA,NA,17535,geo
1085,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,NA,NA,8202,8210,17536,geo
1085,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,8101,8125,8102,8124,17538,geo
1085,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,8001,8025,8002,8024,17541,geo
1085,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,7901,7925,7902,7924,17544,geo
1086,FORT HAMILTN PKWY,G00032328,FORT HAMILTN PKWY,NULL,NULL,NA,NA,7802,7826,17546,geo
163,NULL,NULL,NULL,NULL,NULL,21,23,NA,NA,17549,geo
163,NULL,NULL,NULL,NULL,NULL,1,19,2,20,17552,geo
1102,65,NULL,NULL,65,NULL,101,181,100,180,17553,geo
1102,FIR AVE,G00029962,FIR AVE,NULL,NULL,6401,6425,6102,6424,17554,geo
1102,64,NULL,NULL,64,NULL,101,181,100,180,17555,geo
1102,FIR AVE,G00029962,FIR AVE,NULL,NULL,6301,6325,6302,6324,17556,geo
1102,FIR AVE,G00029962,FIR AVE,NULL,NULL,6201,6225,6202,6224,17558,geo
161,FIR AVE,G00029962,FIR AVE,NULL,NULL,6101,6125,6102,6124,17560,geo
161,61 ST,NULL,NULL,61 ST,NULL,101,181,100,180,17561,geo
161,FIR AVE,G00029962,FIR AVE,NULL,NULL,6001,6025,6002,6024,17562,geo
161,FIR AVE,G00029962,FIR AVE,NULL,NULL,5901,5925,5902,5924,17564,geo
161,FIR AVE,G00029962,FIR AVE,NULL,NULL,5801,5825,5802,5824,17566,geo
152,FIR AVE,G00011867,FIR AVE,NULL,NULL,5701,5723,NA,NA,17568,geo
238,S  ELLIOTT PL,G00030406,S  ELLIOTT PL,NULL,NULL,129,197,134,198,17575,geo
471,S  OXFORD,G00010184,S  OXFORD,NULL,NULL,125,209,122,214,17594,geo
111,JAMES'S PL,G00007825,JAMES'S PL,NULL,NULL,251,281,284,312,17609,geo
623,PERRY PL,G00000484,PERRY PL,NULL,NULL,NA,NA,NA,NA,17614,geo
604,PERRY PL,G00000484,PERRY PL,NULL,NULL,NA,NA,1,9,17616,geo
625,ANDREW PL,G00028363,ANDREW PL,NULL,NULL,NA,NA,NA,NA,17622,geo
614,ANDREW PL,G00028363,ANDREW PL,NULL,NULL,1,33,2,34,17624,geo
627,AGATE CT,NULL,NULL,AGATE CT,NULL,NA,NA,NA,NA,17628,geo
627,ALICE CT,NULL,NULL,ALICE CT,NULL,NA,NA,NA,NA,17629,geo
633,SUYDAM PL,NULL,NULL,SUYDAM PL,NULL,NA,NA,NA,NA,17637,geo
636,COLUMBUS PL,NULL,NULL,COLUMBUS PL,NULL,0,0,0,0,17641,geo
636,KANE PL,NULL,NULL,KANE PL,NULL,0,0,0,0,17642,geo
641,GUNTHER PL,NULL,NULL,GUNTHER PL,NULL,NA,NA,NA,NA,17646,geo
641,MARCONI PL,NULL,NULL,MARCONI PL,NULL,NA,NA,NA,NA,17647,geo
640,RADDE PL,NULL,NULL,RADDE PL,NULL,0,0,0,0,17651,geo
640,ROOSEVELT PL,NULL,NULL,ROOSEVELT PL,NULL,9,NA,NA,NA,17652,geo
636,BANCFROFT PL,NULL,NULL,BANCFROFT PL,NULL,0,0,0,0,17657,geo
636,PRESCOTT PL,NULL,NULL,PRESCOTT PL,NULL,0,0,0,0,17658,geo
639,DEWEY PL,NULL,NULL,DEWEY PL,NULL,0,0,0,0,17661,geo
643,MONACO PL,NULL,NULL,MONACO PL,NULL,NA,NA,NA,NA,17665,geo
643,PLEASANT PL,NULL,NULL,PLEASANT PL,NULL,NA,NA,NA,NA,17666,geo
1001,NULL,NULL,NULL,NULL,NULL,1651,1699,1652,1698,17667,geo
1007,KINGS HWY,NULL,NULL,KINGS HWY,NULL,NA,NA,2002,2020,17668,geo
1007,E  21,G00026406,E  21,NULL,NULL,1727,1779,1732,1786,17669,geo
1007,AVE P,NULL,NULL,AVE P,NULL,2001,2019,NA,NA,17670,geo
1007,E  21,G00026406,E  21,NULL,NULL,NA,NA,NA,NA,17671,geo
1007,AVE P,NULL,NULL,AVE P,NULL,NA,NA,NA,NA,17672,geo
1007,KINGS HWY,NULL,NULL,KINGS HWY,NULL,NA,NA,NA,NA,17673,geo
1007,AVE P,NULL,NULL,AVE P,NULL,NA,NA,2102,2124,17674,geo
1007,KINGS HWY,NULL,NULL,KINGS HWY,NULL,2101,2121,NA,NA,17675,geo
1007,E  22,G00030734,E  22,NULL,NULL,NA,NA,NA,NA,17676,geo
1007,E  22,G00030734,E  22,NULL,NULL,1557,1643,1558,1644,17677,geo
1007,AVE P,NULL,NULL,AVE P,NULL,NA,NA,2202,2224,17678,geo
1007,AVE P,NULL,NULL,AVE P,NULL,2301,2321,2302,2322,17679,geo
1007,AVE P,NULL,NULL,AVE P,NULL,2401,2421,2402,2422,17680,geo
1007,KINGS HWY,NULL,NULL,KINGS HWY,NULL,NA,NA,NA,NA,17681,geo
1007,E  23,G00026974,E  23,NULL,NULL,NA,NA,NA,NA,17682,geo
1007,KINGS HWY,NULL,NULL,KINGS HWY,NULL,NA,NA,NA,NA,17683,geo
1007,E  24,G00008240,E  24,NULL,NULL,NA,NA,NA,NA,17684,geo
1007,E  24,G00004807,E  24,NULL,NULL,1501,1525,1502,1518,17689,geo
1001,RYDER AVE,NULL,NULL,RYDER AVE,NULL,NA,NA,NA,NA,17693,geo
1001,RYDER AVE,NULL,NULL,RYDER AVE,NULL,NA,NA,NA,NA,17694,geo
1001,RYDER AVE,NULL,NULL,RYDER AVE,NULL,NA,NA,NA,NA,17695,geo
1001,P AVE,G00007083,P AVE,NULL,NULL,2501,2503,NA,NA,17696,geo
1001,NULL,NULL,NULL,NULL,NULL,1601,1649,1602,1648,17698,geo
1007,RYDER AVE,NULL,NULL,RYDER AVE,NULL,NA,NA,NA,NA,17699,geo
1007,E  27,G00024989,E  27,NULL,NULL,NA,NA,NA,NA,17700,geo
987,104,G00007893,104,NULL,NULL,701,769,702,770,17703,geo
988,109,NULL,NULL,109,NULL,NA,NA,NA,NA,17708,geo
988,E  108,G00018045,E  108,NULL,NULL,NA,NA,NA,NA,17711,geo
987,FARRAGUT RD,G00009495,FARRAGUT RD,NULL,NULL,NA,NA,9802,9818,17725,geo
987,FARRAGUT RD,G00016566,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17726,geo
987,FARRAGUT RD,G00003532,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17727,geo
987,FARRAGUT RD,G00003532,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17728,geo
987,FARRAGUT RD,G00003532,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17729,geo
987,E  102,G00032568,E  102,NULL,NULL,1601,1663,NA,NA,17730,geo
987,E  102,G00032568,E  102,NULL,NULL,NA,NA,NA,NA,17731,geo
987,E 102,NULL,NULL,E 102,NULL,NA,NA,NA,NA,17732,geo
987,E  99,G00032395,E  99,NULL,NULL,515,575,NA,NA,17733,geo
987,FARRAGUT RD,G00030192,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17734,geo
987,E  103,G00028085,E  103,NULL,NULL,601,663,602,664,17735,geo
987,E 100,NULL,NULL,E 100,NULL,NA,NA,NA,NA,17736,geo
987,TURNBALL AVE,G00032515,TURNBALL AVE,NULL,NULL,NA,NA,NA,NA,17738,geo
987,E 103,NULL,NULL,E 103,NULL,NA,NA,NA,NA,17740,geo
987,FARRAGUT RD,G00027680,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17742,geo
987,104,G00019562,104,NULL,NULL,601,663,602,664,17744,geo
987,E 101 ST,NULL,NULL,E 101 ST,NULL,NA,NA,NA,NA,17746,geo
987,FARRAGUT RD,G00012536,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17747,geo
987,E  105,G00017108,E  105,NULL,NULL,601,671,602,672,17748,geo
987,TURNBALL AVE,G00032515,TURNBALL AVE,NULL,NULL,NA,NA,NA,NA,17749,geo
987,E 105,NULL,NULL,E 105,NULL,NA,NA,NA,NA,17750,geo
987,E 102,NULL,NULL,E 102,NULL,NA,NA,NA,NA,17752,geo
987,FARRAGUT RD,G00014494,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17753,geo
987,E  106,G00001416,E  106,NULL,NULL,NA,NA,NA,NA,17754,geo
987,E 103,NULL,NULL,E 103,NULL,NA,NA,NA,NA,17756,geo
987,TURNBALL AVE,G00032515,TURNBALL AVE,NULL,NULL,NA,NA,540,540,17757,geo
987,E  105,G00012376,E  105,NULL,NULL,NA,NA,NA,NA,17758,geo
987,FARRAGUT RD,G00014494,FARRAGUT RD,NULL,NULL,NA,NA,NA,NA,17759,geo
987,E  107,G00018001,E  107,NULL,NULL,NA,NA,NA,NA,17760,geo
987,E 105,NULL,NULL,E 105,NULL,NA,NA,515,515,17762,geo
987,E  101,G00029987,E  101,NULL,NULL,NA,NA,NA,NA,17764,geo
987,E  105,G00011113,E  105,NULL,NULL,NA,NA,NA,NA,17766,geo
987,E 102,NULL,NULL,E 102,NULL,NA,NA,NA,NA,17768,geo
987,E  107,G00018001,E  107,NULL,NULL,527,527,NA,NA,17770,geo
986,E 105,NULL,NULL,E 105,NULL,NA,NA,NA,NA,17774,geo
986,D AVE,G00028421,D AVE,NULL,NULL,NA,NA,NA,NA,17775,geo
986,E  105,G00010729,E  105,NULL,NULL,NA,NA,NA,NA,17776,geo
1030,AVE N,G00023902,AVE N,NULL,NULL,619,627,620,628,17781,geo
1009,AVE M,G00009001,AVE M,NULL,NULL,1411,1423,1416,1424,17790,geo
987,E  92,G00005504,E  92,NULL,NULL,1049,1075,1060,1084,17793,geo
987,E  92,G00010506,E  92,NULL,NULL,NA,NA,NA,NA,17794,geo
987,E  93,G00009640,E  93,NULL,NULL,1041,1079,1050,1080,17795,geo
987,SMITHS LN,G00003481,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17796,geo
987,E  93,G00016389,E  93,NULL,NULL,NA,NA,NA,NA,17797,geo
987,SMITHS LN,G00003481,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17798,geo
987,E  94,G00021736,E  94,NULL,NULL,1037,1077,1034,1072,17799,geo
987,E  94,G00021736,E  94,NULL,NULL,NA,NA,NA,NA,17800,geo
987,E  93,G00016389,E  93,NULL,NULL,NA,NA,NA,NA,17801,geo
987,SMITHS LN,G00003481,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17802,geo
987,E  95,G00023114,E  95,NULL,NULL,1029,1081,1028,1062,17803,geo
987,E  95,G00023114,E  95,NULL,NULL,NA,NA,NA,NA,17804,geo
987,E  94,G00027515,E  94,NULL,NULL,1023,1035,NA,NA,17805,geo
987,E  95,G00004122,E  95,NULL,NULL,NA,NA,1018,1024,17806,geo
987,SMITHS LN,G00003481,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17807,geo
987,E  96,G00028337,E  96,NULL,NULL,1041,1059,1022,1066,17808,geo
987,E  96,G00029895,E  96,NULL,NULL,1001,1017,1000,1018,17809,geo
987,SMITHS LN,G00019653,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17810,geo
987,ROACKAWAY PKWY,G00012425,ROACKAWAY PKWY,NULL,NULL,NA,NA,NA,NA,17812,geo
987,SMITHS LN,G00019653,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17814,geo
987,E  98,G00008392,E  98,NULL,NULL,NA,NA,NA,NA,17815,geo
987,E  98,G00008392,E  98,NULL,NULL,999,1005,1000,1006,17816,geo
987,SMITHS LN,G00019653,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17817,geo
987,E  99,G00013729,E  99,NULL,NULL,NA,NA,NA,NA,17818,geo
987,SMITHS LN,G00019653,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17819,geo
987,E 100,NULL,NULL,E 100,NULL,NA,NA,NA,NA,17820,geo
987,E  99,G00013729,E  99,NULL,NULL,NA,NA,NA,NA,17821,geo
987,SMITHS LN,G00019653,SMITHS LN,NULL,NULL,NA,NA,NA,NA,17822,geo
987,E 101 ST,NULL,NULL,E 101 ST,NULL,NA,NA,NA,NA,17823,geo
987,E 100,NULL,NULL,E 100,NULL,NA,NA,NA,NA,17824,geo
987,E 101 ST,NULL,NULL,E 101 ST,NULL,NA,NA,NA,NA,17825,geo
1009,E  13,G00000792,E  13,NULL,NULL,NA,NA,NA,NA,17830,geo
1009,E  12,G00012630,E  12,NULL,NULL,NA,NA,NA,NA,17831,geo
1009,AVE M,G00024954,AVE M,NULL,NULL,1201,1203,NA,NA,17832,geo
990,SCHOOL LN,G00018432,SCHOOL LN,NULL,NULL,NA,NA,NA,NA,17834,geo
1009,CEDAR,NULL,NULL,CEDAR,NULL,NA,NA,NA,NA,17838,geo
1009,CEDAR,NULL,NULL,CEDAR,NULL,NA,NA,NA,NA,17839,geo
1009,E  18,G00031027,E  18,NULL,NULL,1321,1329,1322,1332,17841,geo
1009,E  17,G00004296,E  17,NULL,NULL,NA,NA,NA,NA,17845,geo
990,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NA,17848,geo
990,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NA,17850,geo
990,E  88,G00029416,E  88,NULL,NULL,565,594,566,594,17853,geo
990,E  87,G00008948,E  87,NULL,NULL,NA,NA,NA,NA,17855,geo
990,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NA,17857,geo
990,E  87,G00008948,E  87,NULL,NULL,NA,NA,NA,NA,17859,geo
1009,E  18,G00003507,E  18,NULL,NULL,1225,1263,1226,1252,17861,geo
990,E  88,G00013056,E  88,NULL,NULL,501,563,502,564,17862,geo
1009,AVE M,G00011394,AVE M,NULL,NULL,1915,1925,1916,1930,17863,geo
1008,AVE N,G00012251,AVE N,NULL,NULL,NA,NA,NA,NA,17864,geo
1009,E  19,G00021542,E  19,NULL,NULL,1289,1305,1272,1294,17866,geo
1008,E  21,G00025646,E  21,NULL,NULL,NA,NA,NA,NA,17867,geo
990,VARKINS HOOK RD,G00011549,VARKINS HOOK RD,NULL,NULL,NA,NA,NA,NA,17869,geo
990,E  87,G00001804,E  87,NULL,NULL,NA,NA,NA,NA,17870,geo
990,VARKINS HOOK RD,G00011549,VARKINS HOOK RD,NULL,NULL,NA,NA,NA,NA,17871,geo
990,RALPH AVE,G00003858,RALPH AVE,NULL,NULL,NA,NA,NA,NA,17876,geo
990,E  59,G00021490,E  59,NULL,NULL,NA,NA,NA,NA,17879,geo
990,RALPH AVE,G00003858,RALPH AVE,NULL,NULL,NA,NA,NA,NA,17882,geo
990,E  58,G00029124,E  58,NULL,NULL,NA,NA,NA,NA,17883,geo
990,E  59,G00021490,E  59,NULL,NULL,NA,NA,NA,NA,17885,geo
1009,16,NULL,NULL,16,NULL,1201,1241,1202,1244,17891,geo
1009,16,NULL,NULL,16,NULL,1243,1271,1246,1274,17892,geo
1009,16,NULL,NULL,16,NULL,1273,1299,1276,1300,17893,geo
1008,FRANKLIN,NULL,NULL,FRANKLIN,NULL,NA,NA,NA,NA,17897,geo
1008,FRANKLIN,NULL,NULL,FRANKLIN,NULL,NA,NA,NA,NA,17898,geo
1008,E  21,G00025646,E  21,NULL,NULL,NA,NA,NA,NA,17900,geo
1008,FRANKLIN,NULL,NULL,FRANKLIN,SPRUCE,NA,NA,NA,NA,17902,geo
1008,FRANKLIN,NULL,NULL,FRANKLIN,SPRUCE,NA,NA,NA,NA,17903,geo
1008,E  23,G00031978,E  23,NULL,NULL,1461,1485,1462,1470,17906,geo
989,ILLWELL'S PL,G00025224,ILLWELL'S PL,NULL,NULL,NA,NA,NA,NA,17907,geo
989,E  91,G00026762,E  91,NULL,NULL,NA,NA,NA,NA,17908,geo
989,E  91,G00026762,E  91,NULL,NULL,NA,NA,NA,NA,17909,geo
1008,KINGSHIGWY,G00018238,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,17914,geo
989,E  91,G00010959,E  91,NULL,NULL,NA,NA,NA,NA,17920,geo
989,E  91,G00024072,E  91,NULL,NULL,NA,NA,NA,NA,17921,geo
989,E  91,G00024072,E  91,NULL,NULL,NA,NA,NA,NA,17922,geo
989,CHURCH LN,G00025249,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17923,geo
989,K AVE,G00001715,K AVE,NULL,NULL,NA,NA,NA,NA,17924,geo
989,K AVE,G00023744,K AVE,NULL,NULL,NA,NA,NA,NA,17925,geo
989,K AVE,G00012881,K AVE,NULL,NULL,NA,NA,NA,NA,17926,geo
989,K AVE,G00012881,K AVE,NULL,NULL,NA,NA,NA,NA,17927,geo
989,K AVE,G00002258,K AVE,NULL,NULL,NA,NA,NA,NA,17928,geo
989,CHURCH LN,G00022167,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17929,geo
989,E  87,G00030411,E  87,NULL,NULL,NA,NA,NA,NA,17930,geo
989,CHURCH LN,G00022167,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17931,geo
989,K AVE,G00002258,K AVE,NULL,NULL,NA,NA,NA,NA,17932,geo
989,CHURCH LN,G00027796,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17933,geo
989,CHURCH LN,G00020302,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17934,geo
989,E  88,G00004946,E  88,NULL,NULL,NA,NA,NA,NA,17935,geo
989,E  87,G00030411,E  87,NULL,NULL,1001,1021,1002,1022,17936,geo
989,K AVE,G00004766,K AVE,NULL,NULL,NA,NA,NA,NA,17937,geo
989,E  88,G00004946,E  88,NULL,NULL,1001,1019,1002,1020,17938,geo
989,CHURCH LN,G00020302,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17939,geo
989,CHURCH LN,G00010037,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17940,geo
989,E  89,G00016395,E  89,NULL,NULL,NA,NA,NA,NA,17941,geo
989,E  89,G00016395,E  89,NULL,NULL,1001,1017,1002,1018,17942,geo
989,CHURCH LN,G00010037,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17943,geo
989,CHURCH LN,G00025249,CHURCH LN,NULL,NULL,NA,NA,NA,NA,17946,geo
989,K AVE,G00028251,K AVE,NULL,NULL,NA,NA,NA,NA,17947,geo
989,K AVE,G00001715,K AVE,NULL,NULL,NA,NA,NA,NA,17948,geo
989,E  86,G00027985,E  86,NULL,NULL,1029,1085,1030,1086,17949,geo
999,E  57,G00030937,E  57,NULL,NULL,NA,NA,NA,NA,17951,geo
988,E 96,NULL,NULL,E 96,NULL,NA,NA,NA,NA,17953,geo
999,E  57,G00030937,E  57,NULL,NULL,NA,NA,NA,NA,17954,geo
1007,FLATLANDS AVE,NULL,NULL,FLATLANDS AVE,NULL,NA,NA,NA,NA,17955,geo
1008,E  33,G00013079,E  33,NULL,NULL,1459,1493,1460,1494,17965,geo
1008,E  34,G00014606,E  34,NULL,NULL,1525,1547,1526,1548,17966,geo
1007,E  24,G00008240,E  24,NULL,NULL,NA,NA,NA,NA,17969,geo
987,E  93,G00007614,E  93,NULL,NULL,NA,NA,NA,NA,17972,geo
987,E  94,G00005240,E  94,NULL,NULL,NA,NA,1218,1244,17973,geo
987,E  94,G00027118,E  94,NULL,NULL,NA,NA,NA,NA,17975,geo
987,E  95,G00031029,E  95,NULL,NULL,NA,NA,NA,NA,17976,geo
987,E  95,G00012057,E  95,NULL,NULL,NA,NA,NA,NA,17978,geo
987,E  93,G00029422,E  93,NULL,NULL,1178,1223,1179,1224,17979,geo
987,E  96,G00006319,E  96,NULL,NULL,NA,NA,NA,NA,17981,geo
987,E  94,G00027118,E  94,NULL,NULL,1179,1217,1176,1218,17982,geo
987,E  95,G00012057,E  95,NULL,NULL,1151,1229,1170,1210,17983,geo
987,E  96,G00006319,E  96,NULL,NULL,1167,1205,1156,1208,17984,geo
990,E  87,G00008948,E  87,NULL,NULL,NA,NA,NA,NA,17997,geo
22,NEVINS,G00021554,NEVINS,NULL,NULL,1,25,2,26,18012,geo
134,FIR AVE,G00013742,FIR AVE,NULL,NULL,4001,4025,4002,4024,18015,geo
134,FIR AVE,G00013742,FIR AVE,NULL,NULL,3901,3925,3902,3924,18017,geo
162,ATLANTIC AVE,G00027194,ATLANTIC AVE,NULL,NULL,NA,NA,582,600,18019,geo
995,E  52,G00027365,E  52,NULL,NULL,NA,NA,NA,NA,18033,geo
1008,AVE O,NULL,NULL,AVE O,NULL,NA,NA,NA,NA,18034,geo
1008,E  28,G00007739,E  28,NULL,NULL,1507,1515,1506,1518,18036,geo
995,E  51,G00018206,E  51,NULL,NULL,NA,NA,NA,NA,18040,geo
990,E  55,G00032932,E  55,NULL,NULL,NA,NA,NA,NA,18043,geo
990,E  56,G00013408,E  56,NULL,NULL,NA,NA,NA,NA,18046,geo
523,11,NULL,NULL,11,NULL,1,89,2,90,18060,geo
1008,KINGSHIGWY,G00021827,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18063,geo
1008,E  31,G00029321,E  31,NULL,NULL,1467,1491,1468,1492,18064,geo
1008,E  32,G00022018,E  32,NULL,NULL,1469,1491,1470,1492,18071,geo
1008,KINGSHIGWY,G00021827,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18072,geo
1008,E  31,G00023686,E  31,NULL,NULL,NA,NA,NA,NA,18073,geo
1008,KINGSHIGWY,G00021827,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18074,geo
1008,E  31,G00023686,E  31,NULL,NULL,NA,NA,NA,NA,18076,geo
1008,KINGSHIGWY,G00019795,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18077,geo
1008,E  31,G00023686,E  31,NULL,NULL,NA,NA,NA,NA,18080,geo
1008,34,NULL,NULL,34,NULL,NA,NA,NA,NA,18091,geo
1008,KINGSHIGWY,G00013059,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18092,geo
1008,E  32,G00026768,E  32,NULL,NULL,NA,NA,NA,NA,18093,geo
1008,KINGSHIGWY,G00013059,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,18094,geo
