OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1910ED_Left,y1910ED_Right
319,{00000000-0000-0000-0000-000000000000},G00000055,NY,NEW YORK,MANHATTAN,W 162,1,1,NA,NA,500,564,501,563,NA,NA,NA,NA,NA,W 162,G00000055,804.149502989655,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 0:15:15,AMV2173_COLUMBIA,804.149467593026,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:31,HNYC_COLUMBIA,NA,689,688
320,{00000000-0000-0000-0000-000000000000},G00000056,NY,NEW YORK,MANHATTAN,W 115,1,1,NA,NA,100,130,101,141,NA,NA,NA,NA,NA,W 115,G00000056,763.56271156452,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:43:03,AMV2173_COLUMBIA,763.562677956968,7/22/2019 17:22:53,HNYC_COLUMBIA,3/5/2020 16:07:11,SSD2148_COLUMBIA,NA,571,570
321,{00000000-0000-0000-0000-000000000000},G00000057,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,1770,1784,1767,1783,NA,NA,NA,NA,NA,3 AVE,G00000057,273.666802752039,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,273.666790696681,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,394,354
322,{00000000-0000-0000-0000-000000000000},G00000058,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,452,458,451,471,NA,NA,NA,NA,NA,MADISON AVE,G00000058,261.355191720153,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 19:59:05,AMV2173_COLUMBIA,261.35518022112,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,1167,505
323,{00000000-0000-0000-0000-000000000000},G00000059,NY,NEW YORK,MANHATTAN,W 30,1,1,NA,NA,100,160,101,159,NA,NA,NA,NA,NA,W 30,G00000059,900.376898009002,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,900.376858373629,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,1184,1189
324,{00000000-0000-0000-0000-000000000000},G00000060,NY,NEW YORK,MANHATTAN,W 81,1,1,NA,NA,100,180,101,175,NA,NA,NA,NA,NA,W 81,G00000060,900.043196232727,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 18:41:23,AMV2173_COLUMBIA,900.043156605893,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,1298,1298
325,{00000000-0000-0000-0000-000000000000},G00000061,NY,NEW YORK,MANHATTAN,ADAM POWELL BLVD,1,1,NA,7 AVE,NA,NA,2201,2219,NA,NA,NA,NA,NA,7 AVE,G00000061,257.566389319757,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:39:05,AMV2173_COLUMBIA,257.566377980842,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,543,542
326,{00000000-0000-0000-0000-000000000000},G00000062,NY,NEW YORK,MANHATTAN,AUDUBON AVE,1,1,NA,NA,138,158,137,159,NA,NA,NA,NA,NA,AUDUBON AVE,G00000062,264.74224486367,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:04:57,RSE2121_COLUMBIA,264.742233203996,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:32,HNYC_COLUMBIA,NA,683,683
327,{00000000-0000-0000-0000-000000000000},G00000063,NY,NEW YORK,MANHATTAN,E 88,1,1,NA,NA,137,177,150,184,NA,NA,NA,NA,NA,E 88,G00000063,506.193185522963,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,506.193163231204,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:33,HNYC_COLUMBIA,NA,379,385
328,{00000000-0000-0000-0000-000000000000},G00000064,NY,NEW YORK,MANHATTAN,STATE,1,1,NA,NA,NA,NA,1,21,NA,NA,M,NA,NA,STATE,G00000064,600.570421135777,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,600.570394692136,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:33,HNYC_COLUMBIA,NA,1,1
329,{00000000-0000-0000-0000-000000000000},G00000065,NY,NEW YORK,MANHATTAN,ACADEMY,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,ACADEMY,G00000065,257.351945792824,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:50:57,RSE2121_COLUMBIA,257.351934456321,7/22/2019 17:22:53,HNYC_COLUMBIA,3/24/2020 15:44:12,MSL2215_COLUMBIA,NA,674,674
330,{00000000-0000-0000-0000-000000000000},G00000066,NY,NEW YORK,MANHATTAN,LEX AVE,1,1,NA,LEXINGTON AVE,1632,1648,1631,1645,NA,NA,NA,NA,NA,LEXINGTON AVE,G00000066,260.661029417505,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.661017937287,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:33,HNYC_COLUMBIA,NA,399,401
331,{00000000-0000-0000-0000-000000000000},G00000067,NY,NEW YORK,MANHATTAN,MADISON AVE BRG APPROACH,1,1,NA,MADISON AVE BRG,NA,NA,NA,NA,A,NA,NA,NA,NA,MADISON AVE BRG APPROACH,G00000067,643.162042285708,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/16/2019 23:48:24,AMV2173_COLUMBIA,643.162013968628,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 19:10:29,HNYC_COLUMBIA,NA,NA,NA
332,{00000000-0000-0000-0000-000000000000},G00000068,NY,NEW YORK,MANHATTAN,FULTON,1,1,NA,NA,22,24,19,23,NA,NA,NA,NA,NA,FULTON,G00000068,121.387013614836,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,121.387008283765,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:34,HNYC_COLUMBIA,NA,11,11
333,{00000000-0000-0000-0000-000000000000},G00000069,NY,NEW YORK,MANHATTAN,W 204,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 204,G00000069,324.854393925431,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:50:57,RSE2121_COLUMBIA,324.854379617632,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 19:37:54,MSL2215_COLUMBIA,NA,674,674
334,{00000000-0000-0000-0000-000000000000},G00000070,NY,NEW YORK,MANHATTAN,HOWARD,1,1,NA,NA,1,9,2,10,NA,NA,NA,NA,NA,HOWARD,G00000070,196.338355341773,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,196.338346696313,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:34,HNYC_COLUMBIA,NA,785,785
335,{00000000-0000-0000-0000-000000000000},G00000071,NY,NEW YORK,MANHATTAN,E 84,1,1,NA,NA,1,37,2,36,NA,NA,NA,NA,NA,E 84,G00000071,507.945447891015,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,507.945425523208,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:34,HNYC_COLUMBIA,NA,484,1155
336,{00000000-0000-0000-0000-000000000000},G00000072,NY,NEW YORK,MANHATTAN,LEWIS,1,1,NA,NA,21,33,22,34,NA,NA,NA,NA,NA,LEWIS,G00000072,224.318114706486,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 0:57:25,AMV2173_COLUMBIA,224.318104832739,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:34,HNYC_COLUMBIA,NA,780,779
337,{00000000-0000-0000-0000-000000000000},G00000073,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,1066,1084,1071,1089,NA,NA,NA,NA,NA,3 AVE,G00000073,260.579761545003,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.579750085052,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:35,HNYC_COLUMBIA,NA,1140,1073
338,{00000000-0000-0000-0000-000000000000},G00000074,NY,NEW YORK,MANHATTAN,UNION W SQ,1,1,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,UNION W SQ,G00000074,282.18231322011,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,282.18230079979,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:35,HNYC_COLUMBIA,NA,551,551
339,{00000000-0000-0000-0000-000000000000},G00000075,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,2 AVE,69,85,72,86,NA,NA,NA,NA,NA,2 AVE,G00000075,248.181002973581,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,248.180992041114,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:35,HNYC_COLUMBIA,NA,906,903
340,{00000000-0000-0000-0000-000000000000},G00000076,NY,NEW YORK,MANHATTAN,W 30,1,1,NA,NA,500,564,501,569,NA,NA,NA,NA,NA,W 30,G00000076,900.665431551931,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,900.665391896594,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:35,HNYC_COLUMBIA,NA,1227,1232
341,{00000000-0000-0000-0000-000000000000},G00000077,NY,NEW YORK,MANHATTAN,W 120,1,1,NA,NA,500,550,501,551,NA,NA,NA,NA,NA,W 120,G00000077,864.648397359546,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 21:09:50,AMV2173_COLUMBIA,864.648359309175,7/22/2019 17:22:53,HNYC_COLUMBIA,3/6/2020 18:28:00,SSD2148_COLUMBIA,"G, SLIGHTLY MISALIGNED WITH GEO FROM OTHER YEARS",725,724
342,{00000000-0000-0000-0000-000000000000},G00000078,NY,NEW YORK,MANHATTAN,W 4,1,1,NA,NA,2,12,1,11,NA,NA,NA,NA,NA,W 4,G00000078,266.913343010801,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,266.913331256014,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:35,HNYC_COLUMBIA,NA,818,818
343,{00000000-0000-0000-0000-000000000000},G00000079,NY,NEW YORK,MANHATTAN,E 72,1,1,NA,NA,501,541,500,538,NA,NA,NA,NA,NA,E 72,G00000079,729.7865529633,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,729.786520820503,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 15:32:57,EMC2199_COLUMBIA,NA,1018,1018
344,{00000000-0000-0000-0000-000000000000},G00000080,NY,NEW YORK,MANHATTAN,SAINT NICHOLAS AVE,1,1,NA,NICHOLAS AVE,1501,1513,1500,1512,NA,NA,NA,NA,NA,NICHOLAS AVE,G00000080,285.050501590249,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:21:36,RSE2121_COLUMBIA,285.050489037553,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:36,HNYC_COLUMBIA,NA,678,677
345,{00000000-0000-0000-0000-000000000000},G00000081,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,393,409,394,408,NA,NA,NA,NA,NA,1 AVE,G00000081,280.131367913457,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,283.405867010052,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:36,HNYC_COLUMBIA,NA,966,953
346,{00000000-0000-0000-0000-000000000000},G00000082,NY,NEW YORK,MANHATTAN,W 10,1,1,NA,NA,154,182,155,185,NA,NA,NA,NA,NA,W 10,G00000082,446.091127874098,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,446.091108240828,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:36,HNYC_COLUMBIA,NA,156,156
347,{00000000-0000-0000-0000-000000000000},G00000083,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,1770,1782,1771,1781,NA,NA,NA,NA,NA,MADISON AVE,G00000083,282.085765559464,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,282.085753147149,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:36,HNYC_COLUMBIA,NA,446,447
348,{00000000-0000-0000-0000-000000000000},G00000084,NY,NEW YORK,MANHATTAN,5 AVE,1,1,NA,NA,NA,NA,1150,1159,NA,NA,M,NA,NA,5 AVE,G00000084,280.128390182721,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,280.128377860034,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,507,477
349,{00000000-0000-0000-0000-000000000000},G00000085,NY,NEW YORK,MANHATTAN,W 4,1,1,NA,NA,218,230,219,231,NA,NA,NA,NA,NA,W 4,G00000085,231.462155342113,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,231.462145154807,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,155,156
350,{00000000-0000-0000-0000-000000000000},G00000086,NY,NEW YORK,MANHATTAN,W 132,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 132,G00000086,55.9859627392921,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:39:05,AMV2173_COLUMBIA,55.9859602585552,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,542,539
351,{00000000-0000-0000-0000-000000000000},G00000087,NY,NEW YORK,MANHATTAN,W 49,1,1,NA,NA,2,74,1,75,NA,NA,NA,NA,NA,W 49,G00000087,1022.94753626177,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,1022.94749122792,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,1177,1178
352,{00000000-0000-0000-0000-000000000000},G00000088,NY,NEW YORK,MANHATTAN,BETHUNE,1,1,NA,NA,12,48,11,47,NA,NA,NA,NA,NA,BETHUNE,G00000088,486.365180659206,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,486.36515924619,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,176,176
353,{00000000-0000-0000-0000-000000000000},G00000089,NY,NEW YORK,MANHATTAN,RIVINGTON,1,1,NA,NA,268,288,269,289,NA,NA,NA,NA,NA,RIVINGTON,G00000089,243.891763226153,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,243.891752503674,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:37,HNYC_COLUMBIA,NA,221,766
354,{00000000-0000-0000-0000-000000000000},G00000090,NY,NEW YORK,MANHATTAN,E 107,1,1,NA,NA,151,183,150,174,NA,NA,NA,NA,NA,E 107,G00000090,507.329272017669,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,507.329249692621,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:38,HNYC_COLUMBIA,NA,406,405
355,{00000000-0000-0000-0000-000000000000},G00000091,NY,NEW YORK,MANHATTAN,W 171,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 171,G00000091,240.242836689464,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:04:58,RSE2121_COLUMBIA,240.243112746745,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:38,HNYC_COLUMBIA,NA,686,686
356,{00000000-0000-0000-0000-000000000000},G00000092,NY,NEW YORK,MANHATTAN,SAINT CLAIR PL,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,SAINT CLAIR PL,G00000092,221.896934948332,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 2:06:36,AMV2173_COLUMBIA,221.896925185347,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:38,HNYC_COLUMBIA,NA,719,719
357,{00000000-0000-0000-0000-000000000000},G00000093,NY,NEW YORK,MANHATTAN,THOMPSON,1,1,NA,NA,21,43,22,44,NA,NA,NA,NA,NA,THOMPSON,G00000093,316.936231657085,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 18:52:34,AMV2173_COLUMBIA,316.936217707039,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:38,HNYC_COLUMBIA,NA,121,124
358,{00000000-0000-0000-0000-000000000000},G00000094,NY,NEW YORK,MANHATTAN,LENOX AVE,1,1,NA,NA,181,199,180,196,NA,NA,NA,NA,6 AVE,LENOX AVE,G00000094,262.31207273321,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:43:03,AMV2173_COLUMBIA,262.312061180598,7/22/2019 17:22:53,HNYC_COLUMBIA,3/19/2020 18:27:05,MSL2215_COLUMBIA,NA,562,493
359,{00000000-0000-0000-0000-000000000000},G00000095,NY,NEW YORK,MANHATTAN,PARK AVE,1,1,NA,NA,1138,1152,NA,NA,NA,NA,NA,NA,NA,PARK AVE,G00000095,263.208581531348,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,263.208569952543,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:39,HNYC_COLUMBIA,NA,480,480
360,{00000000-0000-0000-0000-000000000000},G00000096,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,825,841,824,844,NA,NA,NA,NA,NA,2 AVE,G00000096,261.083386151049,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.083374670828,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 15:41:53,EMC2199_COLUMBIA,NA,1106,1105
361,{00000000-0000-0000-0000-000000000000},G00000097,NY,NEW YORK,MANHATTAN,C W P,1,1,NA,CENTRAL W PARK,210,219,NA,NA,NA,NA,M,NA,NA,CENTRAL W PARK,G00000097,285.356325068072,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 18:41:24,AMV2173_COLUMBIA,285.356312495122,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:39,HNYC_COLUMBIA,NA,1297,1290
362,{00000000-0000-0000-0000-000000000000},G00000098,NY,NEW YORK,MANHATTAN,5 AVE,1,1,NA,NA,NA,NA,1190,1199,NA,NA,M,NA,NA,5 AVE,G00000098,256.583963109108,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,256.583951821338,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:39,HNYC_COLUMBIA,NA,507,472
363,{00000000-0000-0000-0000-000000000000},G00000099,NY,NEW YORK,MANHATTAN,SHERMAN AVE,1,1,NA,NA,NA,NA,123,135,NA,NA,NA,NA,NA,SHERMAN AVE,G00000099,690.363784078208,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:43:00,RSE2121_COLUMBIA,690.363753715663,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 19:11:06,MSL2215_COLUMBIA,NA,674,674
364,{00000000-0000-0000-0000-000000000000},G00000100,NY,NEW YORK,MANHATTAN,E 106,1,1,NA,NA,51,77,50,76,NA,NA,NA,NA,NA,E 106,G00000100,470.886573126602,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,470.886552410917,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:39,HNYC_COLUMBIA,NA,463,464
365,{00000000-0000-0000-0000-000000000000},G00000101,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,1112,1128,1107,1121,NA,NA,NA,NA,NA,MADISON AVE,G00000101,265.026785349808,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,265.026773684325,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:40,HNYC_COLUMBIA,NA,1155,1155
366,{00000000-0000-0000-0000-000000000000},G00000102,NY,NEW YORK,MANHATTAN,E 17,1,1,NA,NA,1,25,2,30,NA,NA,NA,NA,NA,E 17,G00000102,597.793971839269,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,597.793945520148,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:40,HNYC_COLUMBIA,NA,551,551
367,{00000000-0000-0000-0000-000000000000},G00000103,NY,NEW YORK,MANHATTAN,E 60,1,1,NA,NA,401,443,NA,NA,NA,NA,NA,NA,NA,E 60,G00000103,714.245785499028,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,714.245754041027,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 15:23:10,EMC2199_COLUMBIA,NA,1001,1001
368,{00000000-0000-0000-0000-000000000000},G00000104,NY,NEW YORK,MANHATTAN,W 15,1,1,NA,NA,300,368,301,367,NA,NA,NA,NA,NA,W 15,G00000104,900.733959853736,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,900.7339202114,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:40,HNYC_COLUMBIA,NA,865,864
369,{00000000-0000-0000-0000-000000000000},G00000105,NY,NEW YORK,MANHATTAN,SHINBONE ALY,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,SHINBONE ALY,G00000105,272.299739414614,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,272.299727408513,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:40,HNYC_COLUMBIA,NA,819,819
370,{00000000-0000-0000-0000-000000000000},G00000106,NY,NEW YORK,MANHATTAN,E 65,1,1,NA,NA,101,135,100,130,NA,NA,NA,NA,NA,E 65,G00000106,477.373784116896,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,477.37405003833,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 16:05:04,EMC2199_COLUMBIA,NA,1138,1138
371,{00000000-0000-0000-0000-000000000000},G00000107,NY,NEW YORK,MANHATTAN,CANAL,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,CANAL,G00000107,268.231079107391,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 4:25:59,AMV2173_COLUMBIA,268.231067300346,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:41,HNYC_COLUMBIA,NA,76,76
372,{00000000-0000-0000-0000-000000000000},G00000108,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,NA,NA,1839,1861,NA,NA,NA,NA,NA,MADISON AVE,G00000108,259.028203437047,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,259.028192041166,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:41,HNYC_COLUMBIA,NA,439,439
373,{00000000-0000-0000-0000-000000000000},G00000109,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,1072,1088,1073,1089,NA,NA,NA,NA,NA,MADISON AVE,G00000109,265.109196802116,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,265.109185135205,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:41,HNYC_COLUMBIA,NA,1155,1156
374,{00000000-0000-0000-0000-000000000000},G00000110,NY,NEW YORK,MANHATTAN,5 AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,5 AVE,G00000110,377.427537431907,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:29:18,AMV2173_COLUMBIA,377.427520813496,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:41,HNYC_COLUMBIA,NA,993,988
375,{00000000-0000-0000-0000-000000000000},G00000111,NY,NEW YORK,MANHATTAN,W 29,1,1,NA,NA,100,166,101,169,NA,NA,NA,NA,NA,W 29,G00000111,899.883392446567,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,899.883639938902,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:41,HNYC_COLUMBIA,NA,1184,1184
376,{00000000-0000-0000-0000-000000000000},G00000112,NY,NEW YORK,MANHATTAN,W 192,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 192,G00000112,440.731434807919,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/19/2019 20:54:06,RSE2121_COLUMBIA,440.731415394658,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:42,HNYC_COLUMBIA,NA,676,676
377,{00000000-0000-0000-0000-000000000000},G00000113,NY,NEW YORK,MANHATTAN,E 103,1,1,NA,NA,149,173,148,176,NA,NA,NA,NA,NA,E 103,G00000113,507.701853079443,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,507.701830728795,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:42,HNYC_COLUMBIA,NA,401,400
378,{00000000-0000-0000-0000-000000000000},G00000115,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,BROADWAY,G00000115,263.950193207936,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:40:15,RSE2121_COLUMBIA,263.95018159126,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:42,HNYC_COLUMBIA,NA,675,675
379,{00000000-0000-0000-0000-000000000000},G00000116,NY,NEW YORK,MANHATTAN,W 160,1,1,NA,NA,420,430,NA,NA,NA,NA,NA,NA,NA,W 160,G00000116,254.395325176177,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 23:04:02,AMV2173_COLUMBIA,254.395313988703,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:22:42,HNYC_COLUMBIA,NA,669,670
