ED,Name,OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,source
300,1 AVE,1717,{00000000-0000-0000-0000-000000000000},G00001492,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2341,2357,2342,2358,NA,NA,NA,NA,NA,G00001492,262.152906762101,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.208023670475,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:27:13,HNYC_COLUMBIA,NA,Morse geo
301,1 AVE,4101,{00000000-0000-0000-0000-000000000000},G00003949,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2325,2339,2318,2338,NA,NA,NA,NA,NA,G00003949,270.481282412657,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,270.481270516669,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:34:44,HNYC_COLUMBIA,NA,Morse geo
302,E 129,7563,{00000000-0000-0000-0000-000000000000},G00007485,NY,NEW YORK,MANHATTAN,E 129,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007485,528.651817390272,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 18:51:01,RSE2121_COLUMBIA,528.651794118164,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:45,HNYC_COLUMBIA,NA,Morse geo
302,E 129,7565,{00000000-0000-0000-0000-000000000000},G00007487,NY,NEW YORK,MANHATTAN,E 129,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007487,177.108197337646,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 18:51:03,RSE2121_COLUMBIA,177.108189537288,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:46,HNYC_COLUMBIA,NA,Morse geo
303,1 AVE,7560,{00000000-0000-0000-0000-000000000000},G00007482,NY,NEW YORK,MANHATTAN,NA,1,1,NA,1 AVE,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007482,273.594666949348,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/19/2019 20:38:36,AMV2173_COLUMBIA,273.594654918955,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:45,HNYC_COLUMBIA,NA,Morse geo
304,2 AVE,4946,{00000000-0000-0000-0000-000000000000},G00004814,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2447,2459,2446,2458,NA,NA,NA,NA,NA,G00004814,280.820794281893,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,280.820781914458,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:37:48,HNYC_COLUMBIA,NA,Morse geo
305,1 AVE,7558,{00000000-0000-0000-0000-000000000000},G00007480,NY,NEW YORK,MANHATTAN,NA,1,1,NA,1 AVE,NA,NA,NA,NA,A,NA,NA,NA,NA,G00007480,276.148646073825,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,276.148633917393,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:46:44,HNYC_COLUMBIA,NA,Morse geo
306,1 AVE,1436,{00000000-0000-0000-0000-000000000000},G00001204,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2421,2437,2420,2434,NA,NA,NA,NA,NA,G00001204,279.187344845547,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,279.187332550429,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:26:14,HNYC_COLUMBIA,NA,Morse geo
307,2 AVE,801,{00000000-0000-0000-0000-000000000000},G00000552,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2417,2433,2420,2438,NA,NA,NA,NA,NA,G00000552,280.344582320446,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,280.344569977302,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:24:00,HNYC_COLUMBIA,NA,Morse geo
308,2 AVE,2398,{00000000-0000-0000-0000-000000000000},G00002195,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2401,2415,2400,2418,NA,NA,NA,NA,NA,G00002195,262.308217268317,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.308205722231,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:29:21,HNYC_COLUMBIA,NA,Morse geo
309,1 AVE,1622,{00000000-0000-0000-0000-000000000000},G00001395,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2405,2419,2404,2418,NA,NA,NA,NA,NA,G00001395,268.33296349207,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,268.332951678978,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:26:53,HNYC_COLUMBIA,NA,Morse geo
310,1 AVE,4668,{00000000-0000-0000-0000-000000000000},G00004525,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2387,2403,2380,2398,NA,NA,NA,NA,NA,G00004525,257.23020284063,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,257.230191508045,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:44,HNYC_COLUMBIA,NA,Morse geo
311,2 AVE,2326,{00000000-0000-0000-0000-000000000000},G00002121,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2381,2395,2380,2398,NA,NA,NA,NA,NA,G00002121,262.040344577304,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.040333048764,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:29:07,HNYC_COLUMBIA,NA,Morse geo
312,2 AVE,6529,{00000000-0000-0000-0000-000000000000},G00006437,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2361,2379,2364,2378,NA,NA,NA,NA,NA,G00006437,261.755621861362,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.755610324389,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:21,HNYC_COLUMBIA,NA,Morse geo
313,1 AVE,7743,{00000000-0000-0000-0000-000000000000},G00007668,NY,NEW YORK,MANHATTAN,NA,1,1,NA,1 AVE,2361,2385,2360,2376,NA,NA,NA,NA,NA,G00007668,254.876686631478,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,254.876675426248,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:47:16,HNYC_COLUMBIA,NA,Morse geo
314,1 AVE,1717,{00000000-0000-0000-0000-000000000000},G00001492,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2341,2357,2342,2358,NA,NA,NA,NA,NA,G00001492,262.152906762101,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.208023670475,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:27:13,HNYC_COLUMBIA,NA,Morse geo
315,2 AVE,5178,{00000000-0000-0000-0000-000000000000},G00005052,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2341,2357,2340,2358,NA,NA,NA,NA,NA,G00005052,256.547543708097,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,256.5475324317,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:38:47,HNYC_COLUMBIA,NA,Morse geo
316,1 AVE,4101,{00000000-0000-0000-0000-000000000000},G00003949,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2325,2339,2318,2338,NA,NA,NA,NA,NA,G00003949,270.481282412657,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,270.481270516669,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:34:44,HNYC_COLUMBIA,NA,Morse geo
317,2 AVE,3100,{00000000-0000-0000-0000-000000000000},G00002916,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2301,2317,2302,2318,NA,NA,NA,NA,NA,G00002916,261.915411290064,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.915399769323,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:26,HNYC_COLUMBIA,NA,Morse geo
318,1 AVE,2708,{00000000-0000-0000-0000-000000000000},G00002514,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2295,2323,2296,2316,NA,NA,NA,NA,NA,G00002514,260.835754987636,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.835743496909,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:30:15,HNYC_COLUMBIA,NA,Morse geo
319,1 AVE,4467,{00000000-0000-0000-0000-000000000000},G00004322,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2277,2293,2278,2294,NA,NA,NA,NA,NA,G00004322,261.800616949028,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.800605418061,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:02,HNYC_COLUMBIA,NA,Morse geo
320,2 AVE,1362,{00000000-0000-0000-0000-000000000000},G00001128,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2283,2297,2282,2296,NA,NA,NA,NA,NA,G00001128,261.910550844977,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.91053931988,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:58,HNYC_COLUMBIA,NA,Morse geo
321,E 117,6092,{00000000-0000-0000-0000-000000000000},G00005991,NY,NEW YORK,MANHATTAN,E 117,1,1,NA,NA,201,255,200,254,NA,NA,NA,NA,NA,G00005991,709.806284553309,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,709.806540161034,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:41:59,HNYC_COLUMBIA,NA,Morse geo
322,1 AVE,6364,{00000000-0000-0000-0000-000000000000},G00006270,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2261,2275,2258,2274,NA,NA,NA,NA,NA,G00006270,282.030399763365,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,282.030387348113,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:42:51,HNYC_COLUMBIA,NA,Morse geo
323,1 AVE,6221,{00000000-0000-0000-0000-000000000000},G00006123,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2239,2257,2240,2254,NA,NA,NA,NA,NA,G00006123,288.347463176848,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,288.347450492333,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:42:23,HNYC_COLUMBIA,NA,Morse geo
324,1 AVE,3685,{00000000-0000-0000-0000-000000000000},G00003518,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2221,2237,2222,2236,NA,NA,NA,NA,NA,G00003518,255.952416924601,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,255.952405652786,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:33:23,HNYC_COLUMBIA,NA,Morse geo
325,2 AVE,5033,{00000000-0000-0000-0000-000000000000},G00004904,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2223,2241,2220,2238,NA,NA,NA,NA,NA,G00004904,257.743228550445,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,257.743217210625,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:38:16,HNYC_COLUMBIA,NA,Morse geo
326,2 AVE,7172,{00000000-0000-0000-0000-000000000000},G00007085,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2201,2219,2200,2220,NA,NA,NA,NA,NA,G00007085,255.305136845983,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,255.305285337731,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:31,HNYC_COLUMBIA,NA,Morse geo
327,1 AVE,1039,{00000000-0000-0000-0000-000000000000},G00000797,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2205,2219,NA,NA,NA,NA,NA,NA,NA,G00000797,267.439990184433,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,267.439978404625,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:24:47,HNYC_COLUMBIA,NA,Morse geo
328,1 AVE,7189,{00000000-0000-0000-0000-000000000000},G00007103,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2189,2203,NA,NA,NA,NA,NA,NA,NA,G00007103,242.665987576291,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,242.665976903689,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:34,HNYC_COLUMBIA,NA,Morse geo
329,2 AVE,1498,{00000000-0000-0000-0000-000000000000},G00001267,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2183,2199,2178,2198,NA,NA,NA,NA,NA,G00001267,252.016772755853,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,252.016761643266,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:26:27,HNYC_COLUMBIA,NA,Morse geo
330,2 AVE,6489,{00000000-0000-0000-0000-000000000000},G00006397,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2161,2177,2162,2176,NA,NA,NA,NA,NA,G00006397,271.12112173096,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,271.121109818001,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:14,HNYC_COLUMBIA,NA,Morse geo
331,1 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
332,1 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
333,2 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
334,2 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
335,1 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
336,2 AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morse
337,1 AVE,1235,{00000000-0000-0000-0000-000000000000},G00000999,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2107,2119,2098,2120,NA,NA,NA,NA,NA,G00000999,272.881566867884,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,272.881715498836,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:31,HNYC_COLUMBIA,NA,Morse geo
338,2 AVE,6317,{00000000-0000-0000-0000-000000000000},G00006222,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2079,2093,2080,2092,NA,NA,NA,NA,NA,G00006222,264.186176639576,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,264.186165014589,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:42:42,HNYC_COLUMBIA,NA,Morse geo
339,1 AVE,2672,{00000000-0000-0000-0000-000000000000},G00002476,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2079,2105,2070,2096,NA,NA,NA,NA,NA,G00002476,261.080942754908,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,261.080931263092,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:30:09,HNYC_COLUMBIA,NA,Morse geo
340,1 AVE,3150,{00000000-0000-0000-0000-000000000000},G00002967,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2051,2077,2052,2068,NA,NA,NA,NA,NA,G00002967,272.018280645271,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,272.018268672951,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:31:35,HNYC_COLUMBIA,NA,Morse geo
341,2 AVE,6235,{00000000-0000-0000-0000-000000000000},G00006137,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2063,2077,2064,2078,NA,NA,NA,NA,NA,G00006137,268.736464487994,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,268.73645266325,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:42:26,HNYC_COLUMBIA,NA,Morse geo
342,2 AVE,5194,{00000000-0000-0000-0000-000000000000},G00005071,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2043,2061,2040,2062,NA,NA,NA,NA,NA,G00005071,282.066667382336,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,282.066654970018,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:38:51,HNYC_COLUMBIA,NA,Morse geo
343,1 AVE,4315,{00000000-0000-0000-0000-000000000000},G00004168,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2035,2049,2036,2050,NA,NA,NA,NA,NA,G00004168,281.685165132996,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,281.685152726493,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:35:28,HNYC_COLUMBIA,NA,Morse geo
344,1 AVE,707,{00000000-0000-0000-0000-000000000000},G00000454,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2019,2033,2020,2034,NA,NA,NA,NA,NA,G00000454,262.455066042892,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.455054497531,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:23:40,HNYC_COLUMBIA,NA,Morse geo
345,2 AVE,4922,{00000000-0000-0000-0000-000000000000},G00004790,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2021,2041,2022,2038,NA,NA,NA,NA,NA,G00004790,266.808137680585,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,266.808125934066,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:37:41,HNYC_COLUMBIA,NA,Morse geo
346,2 AVE,2840,{00000000-0000-0000-0000-000000000000},G00002650,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,2001,2019,2000,2020,NA,NA,NA,NA,NA,G00002650,260.645774122112,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.645762646053,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:30:38,HNYC_COLUMBIA,NA,Morse geo
347,E 104,4520,{00000000-0000-0000-0000-000000000000},G00004375,NY,NEW YORK,MANHATTAN,E 104,1,1,NA,NA,301,351,300,352,NA,NA,NA,NA,NA,G00004375,750.418454377732,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,750.418421328676,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:36:13,HNYC_COLUMBIA,NA,Morse geo
348,2 AVE,5879,{00000000-0000-0000-0000-000000000000},G00005772,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1985,1999,1984,1998,NA,NA,NA,NA,NA,G00005772,262.923024400047,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.923012840232,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:41:17,HNYC_COLUMBIA,NA,Morse geo
349,2 AVE,1266,{00000000-0000-0000-0000-000000000000},G00001030,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1963,1983,1964,1982,NA,NA,NA,NA,NA,G00001030,255.693518203104,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,255.693506937101,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:37,HNYC_COLUMBIA,NA,Morse geo
350,1 AVE,676,{00000000-0000-0000-0000-000000000000},G00000421,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,1965,1979,1962,1978,NA,NA,NA,NA,NA,G00000421,262.91045836063,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.910446799859,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:23:35,HNYC_COLUMBIA,NA,Morse geo
351,1 AVE,5439,{00000000-0000-0000-0000-000000000000},G00005323,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,1955,1963,1938,1960,NA,NA,NA,NA,NA,G00005323,260.557048404384,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.557323351206,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:39:49,HNYC_COLUMBIA,NA,Morse geo
352,2 AVE,1129,{00000000-0000-0000-0000-000000000000},G00000892,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1939,1961,1940,1962,NA,NA,NA,NA,NA,G00000892,263.446927385075,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,263.446915780336,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:05,HNYC_COLUMBIA,NA,Morse geo
353,3 AVE,1354,{00000000-0000-0000-0000-000000000000},G00001120,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,1786,1800,1785,1799,NA,NA,NA,NA,NA,G00001120,263.78547327301,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,263.785461659641,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:56,HNYC_COLUMBIA,NA,Morse geo
354,E 98,7107,{00000000-0000-0000-0000-000000000000},G00007020,NY,NEW YORK,MANHATTAN,E 98,1,1,NA,NA,201,243,200,242,NA,NA,NA,NA,NA,G00007020,705.42497317707,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,705.425098481347,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:45:17,HNYC_COLUMBIA,NA,Morse geo
355,E 96,1156,{00000000-0000-0000-0000-000000000000},G00000920,NY,NEW YORK,MANHATTAN,E 96,1,1,NA,NA,NA,NA,300,340,NA,NA,NA,NA,NA,G00000920,749.443845840452,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,749.443812851445,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:25:11,HNYC_COLUMBIA,NA,Morse geo
356,E 97,2403,{00000000-0000-0000-0000-000000000000},G00002201,NY,NEW YORK,MANHATTAN,E 97,1,1,NA,NA,201,237,202,238,NA,NA,NA,NA,NA,G00002201,708.173153425663,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,708.173122245736,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:29:22,HNYC_COLUMBIA,NA,Morse geo
357,E 96,1835,{00000000-0000-0000-0000-000000000000},G00001614,NY,NEW YORK,MANHATTAN,E 96,1,1,NA,NA,199,235,200,240,NA,NA,NA,NA,NA,G00001614,710.561202566591,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,710.561171276792,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:27:33,HNYC_COLUMBIA,NA,Morse geo
358,E 94,1638,{00000000-0000-0000-0000-000000000000},G00001412,NY,NEW YORK,MANHATTAN,E 94,1,1,NA,NA,301,347,302,340,NA,NA,NA,NA,NA,G00001412,749.545184375178,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,749.545151381702,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:26:57,HNYC_COLUMBIA,NA,Morse geo
359,E 95,3624,{00000000-0000-0000-0000-000000000000},G00003455,NY,NEW YORK,MANHATTAN,E 95,1,1,NA,NA,201,239,200,240,NA,NA,NA,NA,NA,G00003455,711.456829348292,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,711.456798045462,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:33:09,HNYC_COLUMBIA,NA,Morse geo
360,E 94,3897,{00000000-0000-0000-0000-000000000000},G00003738,NY,NEW YORK,MANHATTAN,E 94,1,1,NA,NA,201,249,200,248,NA,NA,NA,NA,NA,G00003738,710.971891693837,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,710.971860383774,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:34:04,HNYC_COLUMBIA,NA,Morse geo
361,E 93,5690,{00000000-0000-0000-0000-000000000000},G00005576,NY,NEW YORK,MANHATTAN,E 93,1,1,NA,NA,201,247,200,248,NA,NA,NA,NA,NA,G00005576,705.163471860821,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,705.163440825728,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:40:40,HNYC_COLUMBIA,NA,Morse geo
